CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,TIPO_DEMONSTRATIVO
32.431.519/0001-10,2025-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,1904000.0,S,ind
32.431.519/0001-10,2025-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,62617000.0,S,con
32.431.519/0001-10,2025-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.01.02.01.03,Aplicações financeiras restritas,1904000.0,N,ind
32.431.519/0001-10,2025-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.01.02.01.03,Aplicações financeiras restritas,62617000.0,N,con
32.431.519/0001-10,2025-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,ind
32.431.519/0001-10,2025-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,con
32.431.519/0001-10,2025-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,ind
32.431.519/0001-10,2025-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,con
32.431.519/0001-10,2025-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.02,Ativo Não Circulante,2626274000.0,S,ind
32.431.519/0001-10,2025-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.02,Ativo Não Circulante,2637975000.0,S,con
32.431.519/0001-10,2025-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,0.0,S,ind
32.431.519/0001-10,2025-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,0.0,S,con
32.431.519/0001-10,2025-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,ind
32.431.519/0001-10,2025-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,con
32.431.519/0001-10,2025-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,ind
32.431.519/0001-10,2025-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,con
32.431.519/0001-10,2025-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.02.01.10.06,Aplicações financeiras restritas,86854000.0,N,ind
32.431.519/0001-10,2025-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.02.01.10.06,Aplicações financeiras restristas,86854000.0,N,con
32.431.519/0001-10,2025-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.02.03,Imobilizado,694000.0,S,ind
32.431.519/0001-10,2025-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.02.03,Imobilizado,2206676000.0,S,con
32.431.519/0001-10,2025-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.02.03.01,Imobilizado em Operação,0.0,S,ind
32.431.519/0001-10,2025-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.02.03.01,Imobilizado em Operação,2179731000.0,S,con
32.431.519/0001-10,2025-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.02.03.03,Imobilizado em Andamento,0.0,S,ind
32.431.519/0001-10,2025-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.02.03.03,Imobilizado em Andamento,0.0,S,con
32.431.519/0001-10,2025-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.02.04,Intangível,489000.0,S,ind
32.431.519/0001-10,2025-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-03-31,1.02.04,Intangível,489000.0,S,con
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1,Ativo Total,2391011000.0,S,ind
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1,Ativo Total,2536611000.0,S,con
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01,Ativo Circulante,46224000.0,S,ind
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01,Ativo Circulante,133994000.0,S,con
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.01,Caixa e Equivalentes de Caixa,12403000.0,S,ind
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.01,Caixa e Equivalentes de Caixa,60341000.0,S,con
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.02,Aplicações Financeiras,1201000.0,S,ind
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.02,Aplicações Financeiras,16072000.0,S,con
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,1201000.0,S,ind
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,16072000.0,S,con
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.02.01.03,Aplicações financeiras restritas,1201000.0,N,ind
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.02.01.03,Aplicações financeiras restritas,16072000.0,N,con
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,ind
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,con
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,ind
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,con
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02,Ativo Não Circulante,2344787000.0,S,ind
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02,Ativo Não Circulante,2402617000.0,S,con
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,0.0,S,ind
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,0.0,S,con
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,ind
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,con
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,ind
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,con
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.01.10.06,Aplicações financeiras restritas,87940000.0,N,ind
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.01.10.06,Aplicações financeiras restristas,87940000.0,N,con
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.03,Imobilizado,600000.0,S,ind
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.03,Imobilizado,2181709000.0,S,con
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.03.01,Imobilizado em Operação,0.0,S,ind
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.03.01,Imobilizado em Operação,2155076000.0,S,con
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.03.03,Imobilizado em Andamento,0.0,S,ind
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.03.03,Imobilizado em Andamento,0.0,S,con
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.04,Intangível,489000.0,S,ind
32.431.519/0001-10,2025-06-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.04,Intangível,489000.0,S,con
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1,Ativo Total,2323693000.0,S,ind
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1,Ativo Total,2505769000.0,S,con
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.01,Ativo Circulante,39943000.0,S,ind
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.01,Ativo Circulante,172930000.0,S,con
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.01.01,Caixa e Equivalentes de Caixa,29938000.0,S,ind
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.01.01,Caixa e Equivalentes de Caixa,57595000.0,S,con
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.01.02,Aplicações Financeiras,528000.0,S,ind
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.01.02,Aplicações Financeiras,56457000.0,S,con
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,528000.0,S,ind
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,56457000.0,S,con
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.01.02.01.03,Aplicações financeiras restritas,528000.0,N,ind
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.01.02.01.03,Aplicações financeiras restritas,56457000.0,N,con
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,ind
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,con
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,ind
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,con
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02,Ativo Não Circulante,2283750000.0,S,ind
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02,Ativo Não Circulante,2332839000.0,S,con
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,0.0,S,ind
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,0.0,S,con
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,ind
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,con
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,ind
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,con
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.01.10.06,Aplicações financeiras restritas,85778000.0,N,ind
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.01.10.06,Aplicações financeiras restristas,85778000.0,N,con
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.03,Imobilizado,453000.0,S,ind
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.03,Imobilizado,2151053000.0,S,con
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.03.01,Imobilizado em Operação,0.0,S,ind
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.03.01,Imobilizado em Operação,2124784000.0,S,con
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.03.03,Imobilizado em Andamento,0.0,S,ind
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.03.03,Imobilizado em Andamento,0.0,S,con
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.04,Intangível,489000.0,S,ind
32.431.519/0001-10,2025-09-30,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-09-30,1.02.04,Intangível,489000.0,S,con
32.431.519/0001-10,2026-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1,Ativo Total,2513935000.0,S,con
32.431.519/0001-10,2026-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1,Ativo Total,2352298000.0,S,ind
32.431.519/0001-10,2026-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.01,Ativo Circulante,192613000.0,S,con
32.431.519/0001-10,2026-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.01,Ativo Circulante,84588000.0,S,ind
32.431.519/0001-10,2026-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.01.01,Caixa e Equivalentes de Caixa,68905000.0,S,con
32.431.519/0001-10,2026-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.01.01,Caixa e Equivalentes de Caixa,23564000.0,S,ind
32.431.519/0001-10,2026-03-31,1,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,027332,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2026-03-31,1.01.02,Aplicações Financeiras,71891000.0,S,con
