CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,TIPO_DEMONSTRATIVO
21.314.559/0001-66,2025-12-31,1,MOVIDA PARTICIPACOES SA,023825,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.02,Passivo Não Circulante,19270462.0000000000,S,con
21.314.559/0001-66,2025-12-31,1,MOVIDA PARTICIPACOES SA,023825,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.02,Passivo Não Circulante,16218698.0000000000,S,ind
21.314.559/0001-66,2025-12-31,1,MOVIDA PARTICIPACOES SA,023825,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.03,Patrimônio Líquido Consolidado,2967804.0000000000,S,con
21.314.559/0001-66,2025-12-31,1,MOVIDA PARTICIPACOES SA,023825,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.03,Patrimônio Líquido,2967804.0000000000,S,ind
21.389.501/0001-81,2024-12-31,1,COMPASS GÁS E ENERGIA S.A.,025127,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2,Passivo Total,34250119.0000000000,S,con
21.389.501/0001-81,2024-12-31,1,COMPASS GÁS E ENERGIA S.A.,025127,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2,Passivo Total,9865484.0000000000,S,ind
21.389.501/0001-81,2024-12-31,1,COMPASS GÁS E ENERGIA S.A.,025127,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.01,Passivo Circulante,7757086.0000000000,S,con
21.389.501/0001-81,2024-12-31,1,COMPASS GÁS E ENERGIA S.A.,025127,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.01,Passivo Circulante,1970398.0000000000,S,ind
21.389.501/0001-81,2024-12-31,1,COMPASS GÁS E ENERGIA S.A.,025127,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.02,Passivo Não Circulante,19760651.0000000000,S,con
21.389.501/0001-81,2024-12-31,1,COMPASS GÁS E ENERGIA S.A.,025127,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.02,Passivo Não Circulante,3245535.0000000000,S,ind
21.389.501/0001-81,2024-12-31,1,COMPASS GÁS E ENERGIA S.A.,025127,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.03,Patrimônio Líquido Consolidado,6732382.0000000000,S,con
21.389.501/0001-81,2024-12-31,1,COMPASS GÁS E ENERGIA S.A.,025127,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.03,Patrimônio Líquido,4649551.0000000000,S,ind
21.389.501/0001-81,2025-12-31,1,COMPASS GÁS E ENERGIA S.A.,025127,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2,Passivo Total,33347589.0000000000,S,con
21.389.501/0001-81,2025-12-31,1,COMPASS GÁS E ENERGIA S.A.,025127,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2,Passivo Total,9121940.0000000000,S,ind
21.389.501/0001-81,2025-12-31,1,COMPASS GÁS E ENERGIA S.A.,025127,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.01,Passivo Circulante,5170128.0000000000,S,con
21.389.501/0001-81,2025-12-31,1,COMPASS GÁS E ENERGIA S.A.,025127,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.01,Passivo Circulante,530972.0000000000,S,ind
21.389.501/0001-81,2025-12-31,1,COMPASS GÁS E ENERGIA S.A.,025127,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.02,Passivo Não Circulante,20740959.0000000000,S,con
21.389.501/0001-81,2025-12-31,1,COMPASS GÁS E ENERGIA S.A.,025127,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.02,Passivo Não Circulante,3264721.0000000000,S,ind
21.389.501/0001-81,2025-12-31,1,COMPASS GÁS E ENERGIA S.A.,025127,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.03,Patrimônio Líquido Consolidado,7436502.0000000000,S,con
21.389.501/0001-81,2025-12-31,1,COMPASS GÁS E ENERGIA S.A.,025127,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.03,Patrimônio Líquido,5326247.0000000000,S,ind
21.414.457/0001-12,2024-12-31,1,LEADS CIA. SECURITIZADORA,023558,DF Individual - Balanço Patrimonial Passivo,REAL,UNIDADE,ÚLTIMO,2024-12-31,2,Passivo Total,40861182.0000000000,S,ind
21.414.457/0001-12,2024-12-31,1,LEADS CIA. SECURITIZADORA,023558,DF Individual - Balanço Patrimonial Passivo,REAL,UNIDADE,ÚLTIMO,2024-12-31,2.01,Passivo Circulante,880324.0000000000,S,ind
21.414.457/0001-12,2024-12-31,1,LEADS CIA. SECURITIZADORA,023558,DF Individual - Balanço Patrimonial Passivo,REAL,UNIDADE,ÚLTIMO,2024-12-31,2.02,Passivo Não Circulante,36764480.0000000000,S,ind
21.414.457/0001-12,2024-12-31,1,LEADS CIA. SECURITIZADORA,023558,DF Individual - Balanço Patrimonial Passivo,REAL,UNIDADE,ÚLTIMO,2024-12-31,2.03,Patrimônio Líquido,3216378.0000000000,S,ind
21.414.457/0001-12,2025-12-31,1,LEADS CIA. SECURITIZADORA,023558,DF Individual - Balanço Patrimonial Passivo,REAL,UNIDADE,ÚLTIMO,2025-12-31,2,Passivo Total,38882400.0000000000,S,ind
21.414.457/0001-12,2025-12-31,1,LEADS CIA. SECURITIZADORA,023558,DF Individual - Balanço Patrimonial Passivo,REAL,UNIDADE,ÚLTIMO,2025-12-31,2.01,Passivo Circulante,87761.0000000000,S,ind
21.414.457/0001-12,2025-12-31,1,LEADS CIA. SECURITIZADORA,023558,DF Individual - Balanço Patrimonial Passivo,REAL,UNIDADE,ÚLTIMO,2025-12-31,2.02,Passivo Não Circulante,36595934.0000000000,S,ind
21.414.457/0001-12,2025-12-31,1,LEADS CIA. SECURITIZADORA,023558,DF Individual - Balanço Patrimonial Passivo,REAL,UNIDADE,ÚLTIMO,2025-12-31,2.03,Patrimônio Líquido,2198705.0000000000,S,ind
21.728.083/0001-00,2024-12-31,1,TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.,026654,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2,Passivo Total,3052017.0000000000,S,ind
21.728.083/0001-00,2024-12-31,1,TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.,026654,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.01,Passivo Circulante,162579.0000000000,S,ind
21.728.083/0001-00,2024-12-31,1,TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.,026654,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.02,Passivo Não Circulante,1655588.0000000000,S,ind
21.728.083/0001-00,2024-12-31,1,TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.,026654,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.03,Patrimônio Líquido,1233850.0000000000,S,ind
21.728.083/0001-00,2025-12-31,2,TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.,026654,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2,Passivo Total,2955692.0000000000,S,ind
21.728.083/0001-00,2025-12-31,2,TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.,026654,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.01,Passivo Circulante,168495.0000000000,S,ind
21.728.083/0001-00,2025-12-31,2,TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.,026654,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.02,Passivo Não Circulante,1626620.0000000000,S,ind
21.728.083/0001-00,2025-12-31,2,TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.,026654,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.03,Patrimônio Líquido,1160577.0000000000,S,ind
21.748.188/0001-20,2024-12-31,1,TERP GLBL BRASIL I PARTICIPAÇÕES S.A.,027804,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2,Passivo Total,939894.0000000000,S,con
21.748.188/0001-20,2024-12-31,1,TERP GLBL BRASIL I PARTICIPAÇÕES S.A.,027804,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2,Passivo Total,839163.0000000000,S,ind
21.748.188/0001-20,2024-12-31,1,TERP GLBL BRASIL I PARTICIPAÇÕES S.A.,027804,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.01,Passivo Circulante,61895.0000000000,S,con
21.748.188/0001-20,2024-12-31,1,TERP GLBL BRASIL I PARTICIPAÇÕES S.A.,027804,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.01,Passivo Circulante,15531.0000000000,S,ind
21.748.188/0001-20,2024-12-31,1,TERP GLBL BRASIL I PARTICIPAÇÕES S.A.,027804,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.02,Passivo Não Circulante,850997.0000000000,S,con
21.748.188/0001-20,2024-12-31,1,TERP GLBL BRASIL I PARTICIPAÇÕES S.A.,027804,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.02,Passivo Não Circulante,796630.0000000000,S,ind
21.748.188/0001-20,2024-12-31,1,TERP GLBL BRASIL I PARTICIPAÇÕES S.A.,027804,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.03,Patrimônio Líquido Consolidado,27002.0000000000,S,con
21.748.188/0001-20,2024-12-31,1,TERP GLBL BRASIL I PARTICIPAÇÕES S.A.,027804,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.03,Patrimônio Líquido,27002.0000000000,S,ind
21.748.188/0001-20,2025-12-31,1,TERP GLBL BRASIL I PARTICIPAÇÕES S.A.,027804,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2,Passivo Total,1178442.0000000000,S,con
21.748.188/0001-20,2025-12-31,1,TERP GLBL BRASIL I PARTICIPAÇÕES S.A.,027804,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2,Passivo Total,1043509.0000000000,S,ind
21.748.188/0001-20,2025-12-31,1,TERP GLBL BRASIL I PARTICIPAÇÕES S.A.,027804,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.01,Passivo Circulante,202110.0000000000,S,con
21.748.188/0001-20,2025-12-31,1,TERP GLBL BRASIL I PARTICIPAÇÕES S.A.,027804,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.01,Passivo Circulante,140310.0000000000,S,ind
21.748.188/0001-20,2025-12-31,1,TERP GLBL BRASIL I PARTICIPAÇÕES S.A.,027804,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.02,Passivo Não Circulante,968394.0000000000,S,con
21.748.188/0001-20,2025-12-31,1,TERP GLBL BRASIL I PARTICIPAÇÕES S.A.,027804,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.02,Passivo Não Circulante,895261.0000000000,S,ind
21.748.188/0001-20,2025-12-31,1,TERP GLBL BRASIL I PARTICIPAÇÕES S.A.,027804,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.03,Patrimônio Líquido Consolidado,7938.0000000000,S,con
21.748.188/0001-20,2025-12-31,1,TERP GLBL BRASIL I PARTICIPAÇÕES S.A.,027804,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.03,Patrimônio Líquido,7938.0000000000,S,ind
22.163.297/0001-49,2024-12-31,1,CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE,024139,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2,Passivo Total,729698.0000000000,S,ind
22.163.297/0001-49,2024-12-31,1,CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE,024139,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.01,Passivo Circulante,61493.0000000000,S,ind
22.163.297/0001-49,2024-12-31,1,CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE,024139,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.02,Passivo Não Circulante,492916.0000000000,S,ind
22.163.297/0001-49,2024-12-31,1,CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE,024139,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.03,Patrimônio Líquido,175289.0000000000,S,ind
22.163.297/0001-49,2025-12-31,1,CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE,024139,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2,Passivo Total,777220.0000000000,S,ind
22.163.297/0001-49,2025-12-31,1,CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE,024139,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.01,Passivo Circulante,78928.0000000000,S,ind
22.163.297/0001-49,2025-12-31,1,CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE,024139,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.02,Passivo Não Circulante,481260.0000000000,S,ind
22.163.297/0001-49,2025-12-31,1,CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE,024139,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.03,Patrimônio Líquido,217032.0000000000,S,ind
22.261.473/0001-85,2024-12-31,1,COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG,025178,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2,Passivo Total,3160220.0000000000,S,ind
22.261.473/0001-85,2024-12-31,1,COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG,025178,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.01,Passivo Circulante,676456.0000000000,S,ind
22.261.473/0001-85,2024-12-31,1,COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG,025178,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.02,Passivo Não Circulante,1252604.0000000000,S,ind
22.261.473/0001-85,2024-12-31,1,COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG,025178,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.03,Patrimônio Líquido,1231160.0000000000,S,ind
22.261.473/0001-85,2025-12-31,1,COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG,025178,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2,Passivo Total,3152990.0000000000,S,ind
22.261.473/0001-85,2025-12-31,1,COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG,025178,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.01,Passivo Circulante,502806.0000000000,S,ind
22.261.473/0001-85,2025-12-31,1,COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG,025178,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.02,Passivo Não Circulante,1408873.0000000000,S,ind
22.261.473/0001-85,2025-12-31,1,COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG,025178,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.03,Patrimônio Líquido,1241311.0000000000,S,ind
22.266.175/0001-88,2024-12-31,1,FERTILIZANTES HERINGER S.A.,020621,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2,Passivo Total,3115896.0000000000,S,ind
22.266.175/0001-88,2024-12-31,1,FERTILIZANTES HERINGER S.A.,020621,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.01,Passivo Circulante,2843265.0000000000,S,ind
22.266.175/0001-88,2024-12-31,1,FERTILIZANTES HERINGER S.A.,020621,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.02,Passivo Não Circulante,1419855.0000000000,S,ind
22.266.175/0001-88,2024-12-31,1,FERTILIZANTES HERINGER S.A.,020621,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.03,Patrimônio Líquido,-1147224.0000000000,S,ind
22.266.175/0001-88,2025-12-31,1,FERTILIZANTES HERINGER S.A.,020621,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2,Passivo Total,2148678.0000000000,S,ind
22.266.175/0001-88,2025-12-31,1,FERTILIZANTES HERINGER S.A.,020621,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.01,Passivo Circulante,1765914.0000000000,S,ind
22.266.175/0001-88,2025-12-31,1,FERTILIZANTES HERINGER S.A.,020621,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.02,Passivo Não Circulante,1702228.0000000000,S,ind
22.266.175/0001-88,2025-12-31,1,FERTILIZANTES HERINGER S.A.,020621,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.03,Patrimônio Líquido,-1319464.0000000000,S,ind
22.543.331/0001-00,2024-12-31,1,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,023795,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2,Passivo Total,14024016.0000000000,S,con
22.543.331/0001-00,2024-12-31,1,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,023795,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2,Passivo Total,13864022.0000000000,S,ind
22.543.331/0001-00,2024-12-31,1,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,023795,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.01,Passivo Circulante,1131440.0000000000,S,con
22.543.331/0001-00,2024-12-31,1,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,023795,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.01,Passivo Circulante,972377.0000000000,S,ind
22.543.331/0001-00,2024-12-31,1,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,023795,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.02,Passivo Não Circulante,3252.0000000000,S,con
22.543.331/0001-00,2024-12-31,1,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,023795,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.02,Passivo Não Circulante,2321.0000000000,S,ind
22.543.331/0001-00,2024-12-31,1,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,023795,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.03,Patrimônio Líquido Consolidado,12889324.0000000000,S,con
22.543.331/0001-00,2024-12-31,1,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,023795,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.03,Patrimônio Líquido,12889324.0000000000,S,ind
22.543.331/0001-00,2025-12-31,1,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,023795,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2,Passivo Total,14765001.0000000000,S,con
22.543.331/0001-00,2025-12-31,1,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,023795,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2,Passivo Total,14641325.0000000000,S,ind
22.543.331/0001-00,2025-12-31,1,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,023795,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.01,Passivo Circulante,1202266.0000000000,S,con
22.543.331/0001-00,2025-12-31,1,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,023795,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.01,Passivo Circulante,1079656.0000000000,S,ind
22.543.331/0001-00,2025-12-31,1,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,023795,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.02,Passivo Não Circulante,12251.0000000000,S,con
22.543.331/0001-00,2025-12-31,1,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,023795,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.02,Passivo Não Circulante,11185.0000000000,S,ind
22.543.331/0001-00,2025-12-31,1,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,023795,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.03,Patrimônio Líquido Consolidado,13550484.0000000000,S,con
22.543.331/0001-00,2025-12-31,1,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,023795,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.03,Patrimônio Líquido,13550484.0000000000,S,ind
22.677.520/0001-76,2024-12-31,1,CIA TECIDOS NORTE DE MINAS COTEMINAS,003158,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2,Passivo Total,3047960.0000000000,S,con
22.677.520/0001-76,2024-12-31,1,CIA TECIDOS NORTE DE MINAS COTEMINAS,003158,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2,Passivo Total,682321.0000000000,S,ind
22.677.520/0001-76,2024-12-31,1,CIA TECIDOS NORTE DE MINAS COTEMINAS,003158,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.01,Passivo Circulante,2333346.0000000000,S,con
22.677.520/0001-76,2024-12-31,1,CIA TECIDOS NORTE DE MINAS COTEMINAS,003158,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.01,Passivo Circulante,40473.0000000000,S,ind
22.677.520/0001-76,2024-12-31,1,CIA TECIDOS NORTE DE MINAS COTEMINAS,003158,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.02,Passivo Não Circulante,1606428.0000000000,S,con
22.677.520/0001-76,2024-12-31,1,CIA TECIDOS NORTE DE MINAS COTEMINAS,003158,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.02,Passivo Não Circulante,1144980.0000000000,S,ind
22.677.520/0001-76,2024-12-31,1,CIA TECIDOS NORTE DE MINAS COTEMINAS,003158,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.03,Patrimônio Líquido Consolidado,-891814.0000000000,S,con
22.677.520/0001-76,2024-12-31,1,CIA TECIDOS NORTE DE MINAS COTEMINAS,003158,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.03,Patrimônio Líquido,-503132.0000000000,S,ind
23.041.875/0001-37,2024-12-31,1,ALMACENES ÉXITO S.A.,080225,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2,Passivo Total,24652780.0000000000,S,con
23.041.875/0001-37,2024-12-31,1,ALMACENES ÉXITO S.A.,080225,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.01,Passivo Circulante,10107909.0000000000,S,con
23.041.875/0001-37,2024-12-31,1,ALMACENES ÉXITO S.A.,080225,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.02,Passivo Não Circulante,3288268.0000000000,S,con
23.041.875/0001-37,2024-12-31,1,ALMACENES ÉXITO S.A.,080225,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.03,Patrimônio Líquido Consolidado,11256603.0000000000,S,con
23.096.269/0001-19,2024-12-31,1,RIO PARANA ENERGIA S.A.,025623,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2,Passivo Total,21377594.0000000000,S,ind
23.096.269/0001-19,2024-12-31,1,RIO PARANA ENERGIA S.A.,025623,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.01,Passivo Circulante,3985391.0000000000,S,ind
23.096.269/0001-19,2024-12-31,1,RIO PARANA ENERGIA S.A.,025623,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.02,Passivo Não Circulante,4777625.0000000000,S,ind
23.096.269/0001-19,2024-12-31,1,RIO PARANA ENERGIA S.A.,025623,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2.03,Patrimônio Líquido,12614578.0000000000,S,ind
23.096.269/0001-19,2025-12-31,2,RIO PARANA ENERGIA S.A.,025623,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2,Passivo Total,19982424.0000000000,S,ind
23.096.269/0001-19,2025-12-31,2,RIO PARANA ENERGIA S.A.,025623,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.01,Passivo Circulante,2262765.0000000000,S,ind
23.096.269/0001-19,2025-12-31,2,RIO PARANA ENERGIA S.A.,025623,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.02,Passivo Não Circulante,6782055.0000000000,S,ind
23.096.269/0001-19,2025-12-31,2,RIO PARANA ENERGIA S.A.,025623,DF Individual - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2025-12-31,2.03,Patrimônio Líquido,10937604.0000000000,S,ind
23.236.821/0001-27,2024-12-31,1,PATRIMAR ENGENHARIA S.A.,025305,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2024-12-31,2,Passivo Total,2569705.0000000000,S,con
